manager,matches,goals_for,goals_against,xg_for,xg_against,own_goals_for,own_goals_against,gf_minus_xg,xga_minus_ga,goals_for_adj,goals_against_adj,gf_adj_minus_xg,xga_minus_ga_adj,goals_for_per_match,xg_for_per_match,goals_against_per_match,xg_against_per_match,gf_minus_xg_per_match,xga_minus_ga_per_match,goals_for_adj_per_match,goals_against_adj_per_match,gf_adj_minus_xg_per_match,xga_minus_ga_adj_per_match,goals_for_se,goals_for_ci_low,goals_for_ci_high,goals_against_se,goals_against_ci_low,goals_against_ci_high,xg_for_se,xg_for_ci_low,xg_for_ci_high,xg_against_se,xg_against_ci_low,xg_against_ci_high,own_goals_for_se,own_goals_for_ci_low,own_goals_for_ci_high,own_goals_against_se,own_goals_against_ci_low,own_goals_against_ci_high,gf_minus_xg_se,gf_minus_xg_ci_low,gf_minus_xg_ci_high,xga_minus_ga_se,xga_minus_ga_ci_low,xga_minus_ga_ci_high,goals_for_adj_se,goals_for_adj_ci_low,goals_for_adj_ci_high,goals_against_adj_se,goals_against_adj_ci_low,goals_against_adj_ci_high,gf_adj_minus_xg_se,gf_adj_minus_xg_ci_low,gf_adj_minus_xg_ci_high,xga_minus_ga_adj_se,xga_minus_ga_adj_ci_low,xga_minus_ga_adj_ci_high,goals_for_per_match_se,goals_for_per_match_ci_low,goals_for_per_match_ci_high,xg_for_per_match_se,xg_for_per_match_ci_low,xg_for_per_match_ci_high,goals_against_per_match_se,goals_against_per_match_ci_low,goals_against_per_match_ci_high,xg_against_per_match_se,xg_against_per_match_ci_low,xg_against_per_match_ci_high,gf_minus_xg_per_match_se,gf_minus_xg_per_match_ci_low,gf_minus_xg_per_match_ci_high,xga_minus_ga_per_match_se,xga_minus_ga_per_match_ci_low,xga_minus_ga_per_match_ci_high,goals_for_adj_per_match_se,goals_for_adj_per_match_ci_low,goals_for_adj_per_match_ci_high,goals_against_adj_per_match_se,goals_against_adj_per_match_ci_low,goals_against_adj_per_match_ci_high,gf_adj_minus_xg_per_match_se,gf_adj_minus_xg_per_match_ci_low,gf_adj_minus_xg_per_match_ci_high,xga_minus_ga_adj_per_match_se,xga_minus_ga_adj_per_match_ci_low,xga_minus_ga_adj_per_match_ci_high
Gurban Gurbanov,57.0,60.0,107.0,66.4,92.39999999999999,3.0,3.0,-6.400000000000006,-14.600000000000009,57.0,104.0,-9.400000000000006,-11.600000000000009,1.0526315789473684,1.1649122807017545,1.8771929824561404,1.6210526315789473,-0.11228070175438606,-0.2561403508771931,1.0,1.8245614035087718,-0.16491228070175448,-0.20350877192982472,8.256568867558265,44.0,76.02499999999986,10.888551328115808,86.0,128.0,6.211179802361919,54.199999999999996,78.79999999999998,7.212654795017993,78.69500000000001,106.30249999999998,1.6575127976390314,0.0,7.0,1.6722134729003575,0.0,7.0,6.307523443158416,-19.400000000000006,5.604999999999968,8.920400078823997,-33.0025,2.6024999999999947,8.242701624166225,41.0,73.0,10.655456084663204,83.0,124.02499999999986,6.516274048391217,-22.699999999999996,3.0999999999999943,8.614969375811679,-28.902500000000007,4.8999999999999915,0.14485208539575906,0.7719298245614035,1.333771929824559,0.10896806670810383,0.9508771929824561,1.3824561403508768,0.19102721628273345,1.5087719298245614,2.245614035087719,0.1265378034213683,1.3806140350877194,1.864956140350877,0.11065830602032309,-0.34035087719298257,0.09833333333333276,0.1564982469969122,-0.5789912280701754,0.045657894736842015,0.14460880042396887,0.7192982456140351,1.280701754385965,0.1869378260467229,1.456140350877193,2.175877192982454,0.1143205973401968,-0.3982456140350876,0.0543859649122806,0.15113981361073126,-0.507061403508772,0.0859649122807016
Gabriele Cioffi,54.0,73.0,83.0,64.2,74.3,3.0,1.0,8.799999999999997,-8.700000000000003,70.0,82.0,5.799999999999997,-7.700000000000003,1.3518518518518519,1.1888888888888889,1.537037037037037,1.3759259259259258,0.16296296296296292,-0.16111111111111118,1.2962962962962963,1.5185185185185186,0.10740740740740735,-0.14259259259259263,8.905225573856097,57.0,91.0,9.194806753576596,65.0,102.0,5.831334782249371,53.699999999999996,76.60499999999998,5.802532349615483,63.097500000000004,85.7,1.6847192316361568,0.0,7.0,0.9881235722808399,0.0,3.0,7.188353784077585,-4.505,23.499999999999993,8.048835167356556,-24.502499999999998,7.199999999999989,8.615942257263,54.0,88.0,9.328002187628721,64.0,101.0,6.972467426313693,-7.200000000000003,20.0025,8.293628326185498,-24.002499999999998,8.599999999999994,0.1649115847010388,1.0555555555555556,1.6851851851851851,0.10798768115276612,0.9944444444444444,1.4186111111111108,0.17027419914030736,1.2037037037037037,1.8888888888888888,0.1074543027706571,1.1684722222222221,1.587037037037037,0.13311766266810343,-0.08342592592592592,0.43518518518518506,0.1490525030991955,-0.45375,0.1333333333333331,0.1595544862456111,1.0,1.6296296296296295,0.1727407812523837,1.1851851851851851,1.8703703703703705,0.1291197671539573,-0.1333333333333334,0.37041666666666667,0.1535857097441759,-0.4444907407407407,0.15925925925925916
André Villas-Boas,54.0,70.0,64.0,67.0,66.79999999999998,4.0,4.0,3.0,2.799999999999983,66.0,60.0,-1.0,6.799999999999983,1.2962962962962963,1.2407407407407407,1.1851851851851851,1.2370370370370367,0.05555555555555555,0.05185185185185154,1.2222222222222223,1.1111111111111112,-0.018518518518518517,0.1259259259259256,7.747773470286378,54.0,85.0,7.656649864240351,50.0,79.0,5.905148129150834,56.2975,79.20249999999999,5.724289033580502,55.5975,78.00000000000001,1.9283306847153596,1.0,8.0,1.9415756122100845,1.0,8.0,7.200625034706724,-10.902500000000005,17.1,6.408385163026551,-9.402500000000005,15.200000000000003,7.394267871038642,51.0,81.0,7.45304031284901,46.0,75.0,6.867026898098594,-14.302499999999997,12.899999999999999,5.913432822089948,-4.504999999999999,18.299999999999997,0.14347728648678476,1.0,1.5740740740740742,0.1093545949842747,1.0425462962962961,1.4667129629629627,0.14178981230074725,0.9259259259259259,1.462962962962963,0.106005352473713,1.029583333333333,1.4444444444444446,0.13334490805012453,-0.20189814814814824,0.3166666666666667,0.11867379931530653,-0.17412037037037048,0.28148148148148155,0.13693088650071558,0.9444444444444444,1.5,0.13801926505275944,0.8518518518518519,1.3888888888888888,0.1271671647796036,-0.2648611111111111,0.23888888888888887,0.10950801522388792,-0.08342592592592592,0.33888888888888885
Sam Allardyce,54.0,60.0,91.0,59.800000000000004,84.60000000000001,3.0,1.0,0.19999999999999574,-6.3999999999999915,57.0,90.0,-2.8000000000000043,-5.3999999999999915,1.1111111111111112,1.1074074074074074,1.6851851851851851,1.5666666666666669,0.003703703703703625,-0.11851851851851836,1.0555555555555556,1.6666666666666667,-0.051851851851851934,-0.09999999999999984,7.860541572112156,45.0,76.0,10.437814617389671,71.0,112.0,4.497020177043501,51.3975,69.19999999999999,6.15286486691649,72.59749999999998,96.60499999999996,1.6792348450506904,0.0,7.0,0.9932216492919952,0.0,3.0,6.334565560314217,-11.899999999999991,12.699999999999996,8.756282798181022,-24.20250000000002,10.402499999999991,7.865929088175796,42.975,73.0,10.146396931193983,70.0,110.0,6.516235780101188,-15.000000000000007,10.399999999999991,8.355252905990431,-22.0,11.09999999999998,0.14556558466874364,0.8333333333333334,1.4074074074074074,0.0832781514267315,0.9518055555555556,1.2814814814814812,0.1932928632849939,1.3148148148148149,2.074074074074074,0.113941941979935,1.3443981481481477,1.7889814814814808,0.11730676963544845,-0.22037037037037022,0.2351851851851851,0.16215338515150038,-0.44819444444444473,0.19263888888888875,0.14566535348473694,0.7958333333333334,1.3518518518518519,0.18789623946655523,1.2962962962962963,2.037037037037037,0.12067103296483682,-0.2777777777777779,0.19259259259259243,0.15472690566648944,-0.4074074074074074,0.20555555555555519
Christian Ilzer,54.0,57.0,98.0,62.199999999999996,83.20000000000002,2.0,3.0,-5.199999999999996,-14.799999999999983,55.0,95.0,-7.199999999999996,-11.799999999999983,1.0555555555555556,1.1518518518518517,1.8148148148148149,1.540740740740741,-0.09629629629629621,-0.27407407407407375,1.0185185185185186,1.7592592592592593,-0.13333333333333325,-0.2185185185185182,8.550453138544016,41.0,75.0,9.837913499366138,79.0,118.0,5.401857227681433,52.09749999999998,72.9025,5.287118713405708,73.20000000000002,93.9025,1.4111682032447175,0.0,5.0,1.7213824615085966,0.0,7.0,6.880080321487174,-18.099999999999987,9.200000000000003,9.357945963395329,-33.202499999999986,3.407499999999951,8.28818682043215,39.0,72.0,9.890759389988988,76.0,115.0,6.516514248927738,-19.599999999999994,6.0025,9.310132059051497,-30.799999999999997,6.6000000000000085,0.15834172478785216,0.7592592592592593,1.3888888888888888,0.10003439310521173,0.9647685185185182,1.3500462962962962,0.18218358332159515,1.462962962962963,2.185185185185185,0.09790960580380942,1.3555555555555558,1.738935185185185,0.12740889484235507,-0.335185185185185,0.17037037037037042,0.173295295618432,-0.6148611111111109,0.06310185185185094,0.1534849411191139,0.7222222222222222,1.3333333333333333,0.183162210925722,1.4074074074074074,2.1296296296296298,0.1206761897949581,-0.3629629629629629,0.11115740740740741,0.1724098529453981,-0.5703703703703703,0.12222222222222238
Dejan Stanković,54.0,49.0,78.0,56.800000000000004,85.19999999999999,1.0,2.0,-7.800000000000004,7.199999999999989,48.0,76.0,-8.800000000000004,9.199999999999989,0.9074074074074074,1.051851851851852,1.4444444444444444,1.5777777777777775,-0.14444444444444451,0.1333333333333331,0.8888888888888888,1.4074074074074074,-0.16296296296296303,0.17037037037037017,7.898248360464603,34.0,65.0,8.314185022375502,62.0,95.0,4.548767001135067,47.900000000000006,65.70249999999997,5.381028685331104,74.90000000000002,96.10000000000001,0.9866237698492855,0.0,3.0,1.4072241789938704,0.0,5.0,6.378221228761316,-20.1,4.899999999999999,7.28381688208084,-7.3024999999999975,20.799999999999997,7.784742054456731,33.0,64.0,8.417839985115393,60.0,93.0,6.432249447625476,-21.4,4.002499999999993,7.443329063750684,-5.300000000000011,23.20249999999999,0.1462638585271223,0.6296296296296297,1.2037037037037037,0.08423642594694568,0.8870370370370372,1.2167129629629627,0.15396638930325007,1.1481481481481481,1.7592592592592593,0.09964867935798338,1.3870370370370375,1.77962962962963,0.11811520794002438,-0.37222222222222223,0.09074074074074072,0.13488549781631184,-0.13523148148148142,0.38518518518518513,0.14416188989734688,0.6111111111111112,1.1851851851851851,0.15588592565028503,1.1111111111111112,1.7222222222222223,0.11911573051158289,-0.39629629629629626,0.07412037037037025,0.13783942710649416,-0.09814814814814836,0.42967592592592574
Scott Parker,54.0,38.0,94.0,53.00000000000001,83.2,1.0,3.0,-15.000000000000007,-10.799999999999997,37.0,91.0,-16.000000000000007,-7.799999999999997,0.7037037037037037,0.9814814814814816,1.7407407407407407,1.5407407407407407,-0.2777777777777779,-0.19999999999999996,0.6851851851851852,1.6851851851851851,-0.29629629629629645,-0.1444444444444444,5.540676249037505,27.0,49.0,12.057105079223856,72.0,120.0,4.098411126812706,45.1,61.1,5.317684894417698,72.9975,93.70499999999997,0.9933967830551356,0.0,3.0,1.6845761034527833,0.0,7.0,4.585988870948362,-23.802500000000006,-5.999999999999993,9.962818809419081,-31.807499999999997,7.400000000000006,5.575028293222835,26.0,48.0,11.462602382386311,70.0,115.0,4.642275157379021,-24.902500000000018,-6.800000000000004,9.426435319961662,-27.099999999999994,9.400000000000006,0.10260511572291676,0.5,0.9074074074074074,0.07589650234838344,0.8351851851851853,1.1314814814814815,0.2232797236893307,1.3333333333333333,2.2222222222222223,0.09847564619292032,1.3518055555555555,1.7352777777777773,0.08492571983237708,-0.44078703703703714,-0.11111111111111098,0.18449664461887189,-0.5890277777777777,0.13703703703703715,0.10324126468931176,0.48148148148148145,0.8888888888888888,0.2122704144886354,1.2962962962962963,2.1296296296296298,0.08596805846998186,-0.46115740740740774,-0.125925925925926,0.17456361703632706,-0.5018518518518518,0.1740740740740742
Christian Gourcuff,53.0,56.0,68.0,58.6,70.40000000000002,6.0,2.0,-2.6000000000000014,2.40000000000002,50.0,66.0,-8.600000000000001,4.40000000000002,1.0566037735849056,1.1056603773584905,1.2830188679245282,1.3283018867924532,-0.04905660377358493,0.04528301886792491,0.9433962264150944,1.2452830188679245,-0.16226415094339625,0.08301886792452867,6.525637744618298,44.0,69.0,7.708962563270168,53.0,83.0,4.544639442665602,49.9975,67.89999999999999,5.308857607296252,60.3,80.8,2.305696829362973,2.0,11.0,1.3719441918069102,0.0,5.0,6.595079281203728,-15.199999999999996,10.102499999999994,5.919600780179213,-9.499999999999986,14.100000000000009,6.2482836262558585,38.0,63.0,7.817091048224276,51.0,81.02499999999986,5.874028595944439,-20.200000000000003,3.402499999999992,6.096690276384644,-7.104999999999994,16.099999999999994,0.12312524046449617,0.8301886792452831,1.3018867924528301,0.08574791401255853,0.9433490566037736,1.281132075471698,0.1454521238352862,1.0,1.5660377358490567,0.10016712466596701,1.1377358490566036,1.5245283018867923,0.1244354581359194,-0.2867924528301886,0.1906132075471697,0.11169058075809835,-0.17924528301886766,0.26603773584905677,0.11789214389161996,0.7169811320754716,1.1886792452830188,0.1474922839287599,0.9622641509433962,1.5287735849056578,0.11083072822536676,-0.38113207547169814,0.06419811320754702,0.11503189200725746,-0.13405660377358478,0.30377358490566025
Gérald Baticle,53.0,59.0,89.0,64.79999999999998,73.99999999999999,3.0,5.0,-5.799999999999983,-15.000000000000014,56.0,84.0,-8.799999999999983,-10.000000000000014,1.1132075471698113,1.222641509433962,1.679245283018868,1.3962264150943393,-0.10943396226415063,-0.28301886792452857,1.0566037735849056,1.5849056603773586,-0.1660377358490563,-0.18867924528301913,6.889459799444662,45.0,72.0,9.192523170551192,71.0,107.0,4.834701052250524,55.2,74.0025,4.872372722347166,64.1975,83.50249999999998,1.6609633197559746,0.0,6.0,2.1008561464969793,1.0,9.0,5.366244495687254,-16.204999999999995,4.402499999999992,7.708305807809739,-30.0,0.002500000000013927,6.853022085609598,43.0,70.0,9.255407880667322,66.0,103.0,5.3207497673300965,-19.202499999999997,1.199999999999989,7.699108492110411,-25.20250000000002,4.6024999999999805,0.12998980753669173,0.8490566037735849,1.3584905660377358,0.09122077457076459,1.0415094339622641,1.3962735849056604,0.1734438334066263,1.3396226415094339,2.018867924528302,0.09193156079900311,1.2112735849056604,1.575518867924528,0.10124989614504253,-0.305754716981132,0.0830660377358489,0.14543973222282527,-0.5660377358490566,4.7169811321017485e-05,0.12930230350206787,0.8113207547169812,1.320754716981132,0.17463033737108158,1.2452830188679245,1.9433962264150944,0.10039150504396407,-0.3623113207547169,0.022641509433962058,0.1452661979643474,-0.47551886792452863,0.08683962264150907
Arsène Wenger,52.0,104.0,63.0,96.10000000000001,63.0,3.0,0.0,7.8999999999999915,0.0,101.0,63.0,4.8999999999999915,0.0,2.0,1.8480769230769232,1.2115384615384615,1.2115384615384615,0.15192307692307677,0.0,1.9423076923076923,1.2115384615384615,0.09423076923076906,0.0,11.883767572443427,82.0,128.0,7.816010795948351,48.0,78.0,7.426879473025897,82.49749999999999,111.49999999999999,4.713647782260317,53.400000000000006,71.70249999999999,1.7281524832903927,0.0,7.0,0.0,0.0,0.0,8.885973368115023,-9.900000000000006,25.204999999999988,5.946641224121749,-12.0,11.402499999999991,11.672890266921549,79.0,124.0,7.816010795948351,48.0,78.0,8.573878797622354,-11.902500000000005,21.907499999999978,5.946641224121749,-12.0,11.402499999999991,0.2285339917777582,1.5769230769230769,2.4615384615384617,0.14282460525049803,1.5864903846153844,2.144230769230769,0.15030789992208368,0.9230769230769231,1.5,0.09064707273577531,1.026923076923077,1.3788942307692305,0.1708841032329812,-0.19038461538461549,0.48471153846153825,0.11435848507926441,-0.23076923076923078,0.219278846153846,0.22447865897926053,1.5192307692307692,2.3846153846153846,0.15030789992208368,0.9230769230769231,1.5,0.1648822845696607,-0.22889423076923085,0.4212980769230765,0.11435848507926441,-0.23076923076923078,0.219278846153846
Frank Kramer,52.0,41.0,81.0,49.1,89.7,2.0,1.0,-8.100000000000001,8.700000000000003,39.0,80.0,-10.100000000000001,9.700000000000003,0.7884615384615384,0.9442307692307692,1.5576923076923077,1.725,-0.1557692307692308,0.16730769230769235,0.75,1.5384615384615385,-0.19423076923076926,0.1865384615384616,5.706629702484703,30.0,52.0,10.593422218393288,61.0,102.0,4.635245873970018,40.59750000000001,58.602499999999985,6.403387327198868,77.9975,102.5025,1.379224738916838,0.0,5.0,0.9572717402035308,0.0,3.0,5.78809140486357,-20.099999999999994,2.8999999999999986,8.867266545305421,-9.802500000000025,25.10249999999998,5.492283913937411,28.0,50.0,10.529368110024372,60.0,101.0,5.750988653722735,-22.1,0.702499999999996,8.88329614234921,-8.700000000000003,26.10249999999998,0.1097428788939366,0.5769230769230769,1.0,0.08913934373019265,0.7807211538461539,1.1269711538461535,0.2037196580460248,1.1730769230769231,1.9615384615384615,0.12314206398459361,1.4999519230769232,1.971201923076923,0.11130945009353019,-0.38653846153846144,0.055769230769230745,0.1705243566404889,-0.18850961538461586,0.4827403846153842,0.10562084449879637,0.5384615384615384,0.9615384615384616,0.20248784826969946,1.1538461538461537,1.9423076923076923,0.11059593564851414,-0.42500000000000004,0.013509615384615307,0.17083261812210018,-0.16730769230769235,0.5019711538461534
Iñigo Pérez,52.0,49.0,61.0,59.1,62.8,3.0,1.0,-10.100000000000001,1.7999999999999972,46.0,60.0,-13.100000000000001,2.799999999999997,0.9423076923076923,1.1365384615384615,1.1730769230769231,1.2076923076923076,-0.19423076923076926,0.03461538461538456,0.8846153846153846,1.1538461538461537,-0.25192307692307697,0.053846153846153794,5.964738619872769,38.0,61.0,7.410059530200858,47.0,76.0,4.565419773290642,50.4975,68.39999999999999,4.710537642344021,54.199999999999996,72.50249999999998,1.6859006140458637,0.0,7.0,0.9684962532174547,0.0,3.0,6.395037813165446,-22.902500000000018,2.5024999999999866,6.836145978796949,-11.807500000000003,15.099999999999994,6.205001371555892,34.0,58.0,7.257965057672101,46.0,75.0,6.822355351619548,-26.700000000000003,-0.10000000000000835,6.640048969899343,-10.199999999999989,15.699999999999989,0.11470651192063017,0.7307692307692307,1.1730769230769231,0.0877965341017431,0.9711057692307692,1.3153846153846152,0.14250114481155496,0.9038461538461539,1.4615384615384615,0.09058726235276963,1.0423076923076922,1.3942788461538458,0.12298149640702782,-0.44043269230769266,0.048124999999999744,0.1314643457460952,-0.22706730769230776,0.2903846153846153,0.11932694945299793,0.6538461538461539,1.1153846153846154,0.13957625110907887,0.8846153846153846,1.4423076923076923,0.131199141377299,-0.5134615384615385,-0.0019230769230770836,0.12769324942114121,-0.19615384615384593,0.3019230769230767
Enzo Maresca,51.0,106.0,53.0,97.9,59.900000000000006,3.0,0.0,8.099999999999994,6.900000000000006,103.0,53.0,5.099999999999994,6.900000000000006,2.0784313725490198,1.919607843137255,1.0392156862745099,1.1745098039215687,0.15882352941176459,0.13529411764705893,2.019607843137255,1.0392156862745099,0.0999999999999999,0.13529411764705893,12.287905601119785,83.0,130.0,6.15185438759754,41.0,65.0,7.758631782960948,83.7975,113.89999999999999,4.097099509371825,52.1,67.99999999999999,1.6562824746455265,0.0,7.0,0.0,0.0,0.0,8.983102268881646,-9.207499999999989,26.104999999999983,5.089516407885239,-2.702500000000003,17.099999999999994,12.362933260735685,80.0,127.0,6.15185438759754,41.0,65.0,9.18378588990596,-12.200000000000003,23.3025,5.089516407885239,-2.702500000000003,17.099999999999994,0.2409393255121527,1.6274509803921569,2.549019607843137,0.1521300349600186,1.6430882352941176,2.233333333333333,0.12062459583524589,0.803921568627451,1.2745098039215685,0.08033528449748675,1.0215686274509803,1.333333333333333,0.17613926017414994,-0.1805392156862743,0.5118627450980389,0.0997944393702988,-0.052990196078431424,0.3352941176470587,0.24241045609285658,1.5686274509803921,2.4901960784313726,0.12062459583524589,0.803921568627451,1.2745098039215685,0.180074233135411,-0.23921568627450987,0.4569117647058823,0.0997944393702988,-0.052990196078431424,0.3352941176470587
Antoine Kombouaré,51.0,55.0,86.0,58.3,81.9,1.0,3.0,-3.299999999999997,-4.099999999999994,54.0,83.0,-4.299999999999997,-1.0999999999999943,1.0784313725490196,1.1431372549019607,1.6862745098039216,1.6058823529411765,-0.06470588235294113,-0.08039215686274499,1.0588235294117647,1.6274509803921569,-0.08431372549019603,-0.02156862745098028,6.122535317934856,43.0,67.0,9.54012393694999,69.0,105.0,4.325148691733361,50.2,67.4,6.347883726400632,69.8975,94.3025,0.9541169580218101,0.0,3.0,1.6749802325369978,0.0,7.0,5.347249226204402,-13.399999999999991,7.599999999999987,7.5296603065587275,-18.802499999999984,10.299999999999997,6.235979451526434,42.0,66.0,9.458840022819324,66.0,101.0,5.564293345090203,-15.0,6.80249999999999,7.548065811103157,-15.899999999999977,13.300000000000011,0.12004971211636974,0.8431372549019608,1.3137254901960784,0.084806837092811,0.9843137254901961,1.3215686274509806,0.18706125366568607,1.3529411764705883,2.0588235294117645,0.1244683083607967,1.3705392156862743,1.8490686274509804,0.10484802404322358,-0.26274509803921553,0.149019607843137,0.1476403981678182,-0.368676470588235,0.20196078431372544,0.12227410689267519,0.8235294117647058,1.2941176470588236,0.18546745142782986,1.2941176470588236,1.9803921568627452,0.10910379108020005,-0.29411764705882354,0.13338235294117629,0.1480012904137874,-0.3117647058823525,0.26078431372549044
Martin Schmidt,50.0,74.0,94.0,62.199999999999996,89.79999999999998,0.0,4.0,11.800000000000004,-4.200000000000017,74.0,90.0,11.800000000000004,-0.20000000000001705,1.48,1.244,1.88,1.7959999999999996,0.2360000000000001,-0.08400000000000034,1.48,1.8,0.2360000000000001,-0.004000000000000341,8.764859104832421,56.0,91.0,12.161389453788715,71.0,118.0,4.791432590899779,52.6975,71.50249999999998,6.635260872107476,76.80000000000001,102.6,0.0,0.0,0.0,1.9387806568092247,1.0,8.0,7.145441888357216,-2.6000000000000085,26.20249999999999,9.992235179349999,-24.302500000000013,14.799999999999997,8.764859104832421,56.0,91.0,11.691320851025381,67.0,113.0,7.145441888357216,-2.6000000000000085,26.20249999999999,9.228624271822708,-18.902500000000007,17.202499999999976,0.1752971820966484,1.12,1.82,0.09582865181799559,1.05395,1.4300499999999996,0.24322778907577428,1.42,2.36,0.13270521744214953,1.5360000000000003,2.052,0.14290883776714433,-0.05200000000000017,0.5240499999999998,0.199844703587,-0.4860500000000002,0.29599999999999993,0.1752971820966484,1.12,1.82,0.2338264170205076,1.34,2.26,0.14290883776714433,-0.05200000000000017,0.5240499999999998,0.1845724854364542,-0.3780500000000001,0.34404999999999947
Alberto Gilardino,50.0,54.0,67.0,46.7,62.4,2.0,1.0,7.299999999999997,-4.600000000000001,52.0,66.0,5.299999999999997,-3.6000000000000014,1.08,0.934,1.34,1.248,0.14599999999999994,-0.09200000000000003,1.04,1.32,0.10599999999999994,-0.07200000000000002,6.526286479124542,42.0,67.0,8.171582290386866,52.0,83.0,3.639911196273665,39.7975,53.80249999999999,4.817492409600484,53.6,72.69999999999999,1.383686035024478,0.0,5.0,0.997131955193511,0.0,3.0,5.81775440983775,-3.3999999999999986,19.299999999999997,6.330450778066816,-16.902500000000007,7.499999999999993,6.281703403442765,40.0,65.0,8.132960855441151,51.0,82.0,5.529050984788999,-5.099999999999994,16.299999999999997,6.30041723846043,-15.799999999999997,8.502499999999987,0.13052572958249084,0.84,1.34,0.07279822392547329,0.7959499999999999,1.0760499999999997,0.16343164580773734,1.04,1.66,0.09634984819200969,1.072,1.4539999999999997,0.11635508819675501,-0.06799999999999998,0.38599999999999995,0.12660901556133633,-0.33805000000000013,0.14999999999999986,0.1256340680688553,0.8,1.3,0.16265921710882303,1.02,1.64,0.11058101969577996,-0.10199999999999988,0.32599999999999996,0.12600834476920858,-0.31599999999999995,0.17004999999999973
Claudio Giráldez,48.0,75.0,71.0,70.4,56.3,1.0,3.0,4.599999999999994,-14.700000000000003,74.0,68.0,3.5999999999999943,-11.700000000000003,1.5625,1.4666666666666668,1.4791666666666667,1.1729166666666666,0.09583333333333321,-0.3062500000000001,1.5416666666666667,1.4166666666666667,0.07499999999999989,-0.24375000000000005,6.790703688005327,62.0,88.0,7.468927646596601,56.0,86.0,5.551166464992834,59.6,81.5,5.0402551359944034,47.3,66.60249999999999,1.0022081673012362,0.0,3.0,1.6412850630920774,0.0,6.0,5.860968398889931,-6.699999999999989,16.30249999999999,5.901302965307253,-26.4,-3.4000000000000057,6.819511024648882,61.0,87.0,7.009465764603789,54.0,82.0,5.928488043569066,-7.5024999999999995,15.699999999999989,5.865758545291123,-23.599999999999994,-0.5,0.141472993500111,1.2916666666666667,1.8333333333333333,0.11564930135401737,1.2416666666666667,1.6979166666666667,0.15560265930409586,1.1666666666666667,1.7916666666666667,0.10500531533321672,0.9854166666666666,1.3875520833333332,0.12210350831020687,-0.1395833333333331,0.33963541666666647,0.12294381177723443,-0.5499999999999999,-0.07083333333333346,0.14207314634685173,1.2708333333333333,1.8125,0.14603053676257893,1.125,1.7083333333333333,0.12351016757435554,-0.1563020833333333,0.3270833333333331,0.1222033030268984,-0.49166666666666653,-0.010416666666666666
Pierre Sage,48.0,85.0,64.0,78.4,68.5,3.0,2.0,6.599999999999994,4.5,82.0,62.0,3.5999999999999943,6.5,1.7708333333333333,1.6333333333333335,1.3333333333333333,1.4270833333333333,0.13749999999999987,0.09375,1.7083333333333333,1.2916666666666667,0.07499999999999989,0.13541666666666666,8.80605570380572,68.0,102.0,8.518328765813235,48.0,80.0,5.375495861348764,67.8,89.3,4.625705028534083,59.9,78.0,1.659679191141696,0.0,7.0,1.376963239844093,0.0,5.0,7.274240514653919,-7.702500000000002,20.002499999999987,6.964448234218096,-9.80250000000001,17.8025,8.9264777489501,65.0,99.0,8.337192101425277,46.0,78.0,7.476539366441467,-11.400000000000006,17.502499999999987,7.000324435953258,-7.705000000000002,20.402499999999993,0.1834594938292858,1.4166666666666667,2.125,0.11198949711143258,1.4124999999999999,1.8604166666666666,0.17746518262110905,1.0,1.6666666666666667,0.09636885476112673,1.2479166666666666,1.625,0.15154667738862332,-0.16046875000000005,0.41671874999999975,0.14509267154621033,-0.20421875000000023,0.37088541666666663,0.18596828643646043,1.3541666666666667,2.0625,0.1736915021130266,0.9583333333333334,1.625,0.1557612368008639,-0.23750000000000013,0.3646354166666664,0.14584009241569287,-0.1605208333333334,0.42505208333333316
Cuco Ziganda,48.0,55.0,62.0,64.4,63.7,3.0,3.0,-9.400000000000006,1.7000000000000028,52.0,59.0,-12.400000000000006,4.700000000000003,1.1458333333333333,1.3416666666666668,1.2916666666666667,1.3270833333333334,-0.19583333333333344,0.03541666666666673,1.0833333333333333,1.2291666666666667,-0.25833333333333347,0.09791666666666672,6.365980038527097,42.0,67.0,7.317531628532075,47.975,76.0,4.2265174168264545,56.5975,72.7,6.029217127213412,51.9975,75.8,1.637578954559507,0.0,6.0,2.15936922218477,0.0,8.0,5.081020776976613,-19.099999999999994,0.5999999999999943,6.729539567377135,-10.899999999999999,15.10499999999998,6.049733435228255,40.0,64.0,7.160880889077389,44.0,73.0,5.15267433245962,-22.400000000000006,-2.3975000000000057,6.466137556915448,-7.900000000000006,17.402499999999993,0.1326245841359812,0.875,1.3958333333333333,0.08805244618388447,1.1791145833333332,1.5145833333333334,0.15244857559441824,0.9994791666666667,1.5833333333333333,0.12560869015027942,1.08328125,1.5791666666666666,0.10585459952034613,-0.39791666666666653,0.012499999999999881,0.14019874098702365,-0.2270833333333333,0.31468749999999956,0.12603611323392197,0.8333333333333334,1.3333333333333333,0.1491850185224456,0.9166666666666666,1.5208333333333333,0.10734738192624209,-0.4666666666666668,-0.049947916666666786,0.13471119910240517,-0.16458333333333344,0.36255208333333316
